id_evento,title_it,title_en,startDate,endDate,description_it,description_en,city,nation,subscriptionType,venue,evidenceImageUrl,presentationDescription_it,presentationDescription_en,programCover,programPDF,address,eventType,supplier,ecm,externalSubscribeLink,subscription,format
"110","European school of medical genetics: 5th course","European school of medical genetics: 5th course","1992-04-05 00:00:00.0","1992-04-12 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"111","Second meeting of the european neuropeptide club - Neuropeptides in normal and pathological function","Second meeting of the european neuropeptide club - Neuropeptides in normal and pathological function","1992-05-14 00:00:00.0","1992-05-16 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"112","Mini course on: Reactive species in vascular injury - (Prof. B.A. Freeman, Department of Anesthesiology, School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, U.S.A.)","Mini course on: Reactive species in vascular injury - (Prof. B.A. Freeman, Department of Anesthesiology, School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, U.S.A.)","1992-06-15 00:00:00.0","1992-06-15 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"113","Mini course on: Vasculogenesis and angiogenesis - (Prof. W. Risau, Max Planck Institute for Psychiatry, Department of Neurochemistry, Plances-Martinsried, Germany)","Mini course on: Vasculogenesis and angiogenesis - (Prof. W. Risau, Max Planck Institute for Psychiatry, Department of Neurochemistry, Plances-Martinsried, Germany)","1992-09-25 00:00:00.0","1992-09-25 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"114","XIX corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione: metodi di studio","XIX course Congenital and acquired alterations of coagulation","1992-11-25 00:00:00.0","1992-11-26 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"115","European school of medical genetics: 6th course","European school of medical genetics: 6th course","1993-03-28 00:00:00.0","1993-04-03 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"116","Mini course on: The role of central monoaminergic and cholinergic systems in attentional and cognitive processes - (Prof. T. Robbins, Department of Experimental Psychology, University of Cambridge, Cambridge, U.K.)","Mini course on: The role of central monoaminergic and cholinergic systems in attentional and cognitive processes - (Prof. T. Robbins, Department of Experimental Psychology, University of Cambridge, Cambridge, U.K.)","1993-04-19 00:00:00.0","1993-04-19 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"117","XX corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione: metodi di studio","XX course Congenital and acquired alterations of coagulation","1993-11-09 00:00:00.0","1993-11-10 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"118","Third international congress - Advances in management of malignancies","Third international congress - Advances in management of malignancies","1993-12-06 00:00:00.0","1993-12-10 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"119","International workshop - Hirschsprung disease and related neurocristopathies","International workshop - Hirschsprung disease and related neurocristopathies","1994-03-17 00:00:00.0","1994-03-19 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"120","European school of medical genetics: 7th course","European school of medical genetics: 7th course","1994-03-20 00:00:00.0","1994-03-26 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"121","Mini course on: Mechanisms and management of nephrotic edema - (Prof. M.H. Humphreys, Division of Nephrology, San Francisco General Hospital, San Francisco, California, U.S.A.)","Mini course on: Mechanisms and management of nephrotic edema - (Prof. M.H. Humphreys, Division of Nephrology, San Francisco General Hospital, San Francisco, California, U.S.A.)","1994-06-10 00:00:00.0","1994-06-10 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"122","Mini course on: Understanding the causes of aging and cancer - (Prof. B.N. Ames, Director,NIEHS Environmental Health Sciences Center, University of California, Berkeley, California, U.S.A.)","Mini course on: Understanding the causes of aging and cancer - (Prof. B.N. Ames, Director,NIEHS Environmental Health Sciences Center, University of California, Berkeley, California, U.S.A.)","1994-06-13 00:00:00.0","1994-06-13 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"123","Mini course on: Hypoxemia and reoxygenation: physiological changes and potential therapeutic interventions - (Prof. O.D. Saugstad, Department of Pediatric Research, Medical Faculty, University of Oslo, Norway)","Mini course on: Hypoxemia and reoxygenation: physiological changes and potential therapeutic interventions - (Prof. O.D. Saugstad, Department of Pediatric Research, Medical Faculty, University of Oslo, Norway)","1994-09-19 00:00:00.0","1994-09-19 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"124","Convegno - Attualita' in tema di nefrologia e diuresi","Meeting Nephrology and diuresis today","1994-11-04 00:00:00.0","1994-11-04 00:00:00.0",,,"24","1",,,,,,,,,"event",,,,"all",
"125","XXI corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione - Focus su: "Il ruolo dell'attivazione piastrinica nell'aterosclerosi e nella trombosi"","XXI course Congenital and acquired alterations of coagulation","1994-11-23 00:00:00.0","1994-11-24 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"126","The menarini series on cardiovascular diseases - Prevenzione primaria e secondaria dell'aterosclerosi e della cardiopatia ischemica","The menarini series on cardiovascular diseases - Prevenzione primaria e secondaria dell'aterosclerosi e della cardiopatia ischemica","1995-06-23 00:00:00.0","1995-06-24 00:00:00.0",,,"7","1",,,,,,,,,"event",,,,"all",
"127","Congress - Molecular biology of hematopoiesis transcriptional factors underlying hematopoiesis","Congress - Molecular biology of hematopoiesis transcriptional factors underlying hematopoiesis","1995-06-23 00:00:00.0","1995-06-27 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"128","International meeting - Tachykinins '95 - from basic science to clinical applications","International meeting - Tachykinins '95 - from basic science to clinical applications","1995-10-16 00:00:00.0","1995-10-18 00:00:00.0",,,"24","1",,,,,,,,,"event",,,,"all",
"129","Satellite symposium - Tachykinins in gastroenterology and pneumology from pharmacology to clinical perspectives","Satellite symposium - Tachykinins in gastroenterology and pneumology from pharmacology to clinical perspectives","1995-10-21 00:00:00.0","1995-10-21 00:00:00.0",,,"24","1",,,,,,,,,"event",,,,"all",
"130","The Menarini series on cardiovascular diseases - Aspetti delle cardiopatie nell'anziano","The Menarini series on cardiovascular diseases Aspects of cardiomyopathies in the elderly","1995-11-03 00:00:00.0","1995-11-04 00:00:00.0",,,"40","1",,,,,,,,,"event",,,,"all",
"131","XXII corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione - Focus su: I markers di attivazione della coagulazione e della fibrinolisi: loro applicazioni","XXII course Congenital and acquired alterations milan of coagulation","1995-11-21 00:00:00.0","1995-11-22 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"132","The Menarini series on cardiovascular diseases - Determinanti endocrino-metabolici e meccanici della patologia cardiaca","The Menarini series on cardiovascular diseases Endocrine, metabolic and mechanical factorsin cardiomyopathy","1995-11-24 00:00:00.0","1995-11-25 00:00:00.0",,,"37","1",,,,,,,,,"event",,,,"all",
"133","The Menarini series on cardiovascular diseases - Progressi in patologia cardiovascolare","The Menarini series on cardiovascular diseases Advances in cardiovascular pathology","1996-01-26 00:00:00.0","1996-01-27 00:00:00.0",,,"24","1",,,,,,,,,"event",,,,"all",
"134","European workshop - Organization of networks for genetic counselling and molecular diagnostic of familial cancer syndromes","Congenital and acquired alterations of coagulation ","1996-03-31 00:00:00.0","1996-03-31 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"135","The Menarini series on cardiovascular diseases - Cardiopatia ischemica: una convergenza di competenze multiple","The Menarini series on cardiovascular diseases - Cardiopatia ischemica: una convergenza di competenze multiple","1996-05-10 00:00:00.0","1996-05-11 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"136","XXIII corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione - Focus su: nuove cause di trombosi","XXIII course Congenital and acquired alterations of coagulation","1996-11-19 00:00:00.0","1996-11-20 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"137","International congress - The vascular endothelium: basic and clinical aspects","International congress - The vascular endothelium: basic and clinical aspects","1996-11-25 00:00:00.0","1996-11-25 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"138","Fourth international congress advances in management of malignancies","Fourth international congress advances in management of malignancies","1996-11-26 00:00:00.0","1996-11-27 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"139","International congress - Hypertension and the heart","International congress - Hypertension and the heart","1997-02-27 00:00:00.0","1997-02-28 00:00:00.0",,,"5","3",,,,,,,,,"event",,,,"all",
"140","International symposium - Endothelium in hypertension. New therapeutic trends","International symposium - Endothelium in hypertension. New therapeutic trends","1997-03-01 00:00:00.0","1997-03-01 00:00:00.0",,,"5","3",,,,,,,,,"event",,,,"all",
"141","European school of medical genetics: 10th course","European school of medical genetics: 10th course","1997-03-16 00:00:00.0","1997-03-22 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"142","Molecular biology in medicine - Focus on: molecular diagnosis in hematology","Molecular biology in medicine - Focus on: molecular diagnosis in hematology","1997-04-17 00:00:00.0","1997-04-18 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"143","The Menarini series on cardiovascular diseases - Prevenzione primaria e secondaria della cardiopatia coronarica - L'ipercolesterolemia e le sue implicazioni clinico-terapeutiche e farmaco-economiche","The Menarini series on cardiovascular diseases Primary and secondary prevention of coronary disease","1997-06-19 00:00:00.0","1997-06-20 00:00:00.0",,,"50","1",,,,,,,,,"event",,,,"all",
"144","Menarini symposium - Technical developments in cancer research","Menarini symposium - Technical developments in cancer research","1997-09-30 00:00:00.0","1997-09-30 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"145","Menarini Symposium - Biochips: emerging technologies","Menarini Symposium - Biochips: emerging technologies","1998-03-27 00:00:00.0","1998-03-27 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"146","The Menarini series on cardiovascular diseases - Nuove acquisizioni in tema di cardiopatia ischemica","The Menarini series on cardiovascular diseases Advances in coronary artery disease","1998-04-16 00:00:00.0","1998-04-17 00:00:00.0",,,"2","1",,,,,,,,,"event",,,,"all",
"147","The Menarini series on pneumology - Airway inflammation and bronchial asthma: molecular and cellular pathways","The Menarini series on pneumology - Airway inflammation and bronchial asthma: molecular and cellular pathways","1998-06-12 00:00:00.0","1998-06-13 00:00:00.0",,,"56","1",,,,,,,,,"event",,,,"all",
"165","Serie Menarini su incontri di biologia molecolare in medicina - Biologia molecolare in medicina - Focus su: cardiopatie ereditarie aritmogene","Molecular biology in medicine Focus on: congenital aritmogenic heart diseases","1998-09-24 00:00:00.0","1998-09-25 00:00:00.0",,,"16","1",,,,,,,,,"event",,,,"all",
"166","Second international congress - The vascular endothelium: basic and clinical aspects","Second international congress - The vascular endothelium: basic and clinical aspects","1998-10-19 00:00:00.0","1998-10-19 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"167","Fifth international congress - Advances in management of malignancies","Fifth international congress - Advances in management of malignancies","1998-10-20 00:00:00.0","1998-10-21 00:00:00.0",,,"46","1",,,,,,,,,"event",,,,"all",
"168","The Menarini series on cardiovascular diseases - Lo scompenso cardiaco: attualità e prospettive","The Menarini series on pneumology COPD: from epidemiology to rehabilitation","1998-11-20 00:00:00.0","1998-11-21 00:00:00.0",,,"7","1",,,,,,,,,"event",,,,"all",
"169","XXIV corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione","XXIV corso di aggiornamento - Alterazioni congenite ed acquisite della coagulazione","1998-11-24 00:00:00.0","1998-11-25 00:00:00.0",,,"34","1",,,,,,,,,"event",,,,"all",
"170","The Menarini series on pneumology - BPCO: dall'epidemiologia alla riabilitazione","The Menarini series on pneumology COPD: from epidemiology to rehabilitation","1999-02-05 00:00:00.0","1999-02-06 00:00:00.0",,,"24","1",,,,,,,,,"event",,,,"all",
"171","L'osteoporosi postmenopausale: attualità e prospettive","Postmenopausal osteoporosis: today and tomorrow (state of the art and perspectives)","1999-04-16 00:00:00.0","1999-04-17 00:00:00.0",,,"55","1",,,,,,,,,"event",,,,"all",
"172","XIX corso nazionale di pneumologia e fisiopatologia respiratoria - Fattori di rischio dell'asma","XIX corso nazionale di pneumologia e fisiopatologia respiratoria Asthma risk factors","1999-05-21 00:00:00.0","1999-05-22 00:00:00.0",,,"60","1",,,,,,,,,"event",,,,"all",
"173","The Menarini series on pneumology - Correlazione tra vie aeree superiori ed inferiori","The Menarini series on pneumology Upper and lower airways relationships","1999-09-24 00:00:00.0","1999-09-25 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
"174","European school of medical genetics - 4th Gaslini - IARC - Menarini course on cancer genetics","European school of medical genetics - 4th Gaslini - IARC - Menarini course on cancer genetics","1999-09-29 00:00:00.0","1999-10-03 00:00:00.0",,,"27","1",,,,,,,,,"event",,,,"all",
